window_length,window_id,window_end_timestamp_utc,component,k,component_type,scale_minutes,scale_days,energy,rms_volatility,detail_energy_share,total_component_energy_share
8192,2031,2024-02-02 19:10:00+00:00,D_07,7,detail,320,0.2222222222222222,2.6222978902635556e-06,1.7891470675508007e-05,0.005220016878031806,0.005215083254772939
8192,2031,2024-02-02 19:10:00+00:00,D_08,8,detail,640,0.4444444444444444,2.7689738821264447e-06,1.8385034867943908e-05,0.005511994061848015,0.00550678448058771
8192,2031,2024-02-02 19:10:00+00:00,D_09,9,detail,1280,0.8888888888888888,7.357840748936171e-07,9.477203804645506e-06,0.0014646716163683742,0.0014632873032287888
8192,2031,2024-02-02 19:10:00+00:00,A_09,9,approximation,2560,1.7777777777777777,4.7524204408570964e-07,7.616622928482239e-06,,0.0009451354993945222
8192,2032,2024-02-05 19:15:00+00:00,D_01,1,detail,5,0.003472222222222222,0.0002443643083650204,0.0001727125574067051,0.49257836285661044,0.4916792863418533
8192,2032,2024-02-05 19:15:00+00:00,D_02,2,detail,10,0.006944444444444444,0.00013526192879493307,0.00012849694905852914,0.2726547910716609,0.2721571290999354
8192,2032,2024-02-05 19:15:00+00:00,D_03,3,detail,20,0.013888888888888888,5.445651048353904e-05,8.153234482329781e-05,0.10977093569981126,0.10957057677677967
8192,2032,2024-02-05 19:15:00+00:00,D_04,4,detail,40,0.027777777777777776,3.5144095144682064e-05,6.549847843149543e-05,0.07084185479569186,0.07071255100829188
8192,2032,2024-02-05 19:15:00+00:00,D_05,5,detail,80,0.05555555555555555,1.4034609844756969e-05,4.139093148945865e-05,0.02829032270267191,0.02823868591418334
8192,2032,2024-02-05 19:15:00+00:00,D_06,6,detail,160,0.1111111111111111,5.432325679783172e-06,2.5751227025773097e-05,0.010950232903302966,0.010930246038314854
8192,2032,2024-02-05 19:15:00+00:00,D_07,7,detail,320,0.2222222222222222,5.3793553248704134e-06,2.5625369959387326e-05,0.010843457691826972,0.010823665717829278
8192,2032,2024-02-05 19:15:00+00:00,D_08,8,detail,640,0.4444444444444444,1.3834457087034947e-06,1.2995293378305068e-05,0.0027886863955444885,0.0027835963578280195
8192,2032,2024-02-05 19:15:00+00:00,D_09,9,detail,1280,0.8888888888888888,6.356707230771301e-07,8.808888909114828e-06,0.0012813558828791375,0.0012790170936260704
8192,2032,2024-02-05 19:15:00+00:00,A_09,9,approximation,2560,1.7777777777777777,9.071459863783005e-07,1.0523098119865645e-05,,0.0018252456513580026
8192,2033,2024-02-06 19:15:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00024729014839410885,0.00017374344791283567,0.4929438388823991,0.49254359930832314
8192,2033,2024-02-06 19:15:00+00:00,D_02,2,detail,10,0.006944444444444444,0.00013605088805844712,0.00012887115434105943,0.2712014509207524,0.27098125230045633
8192,2033,2024-02-06 19:15:00+00:00,D_03,3,detail,20,0.013888888888888888,5.475269087613647e-05,8.175376496202409e-05,0.10914305242200663,0.10905443508800408
8192,2033,2024-02-06 19:15:00+00:00,D_04,4,detail,40,0.027777777777777776,3.5823327495081576e-05,6.612839618586293e-05,0.0714095918969799,0.07135161177350256
8192,2033,2024-02-06 19:15:00+00:00,D_05,5,detail,80,0.05555555555555555,1.4190403702002286e-05,4.1620031408020056e-05,0.0282869015267357,0.02826393433143682
8192,2033,2024-02-06 19:15:00+00:00,D_06,6,detail,160,0.1111111111111111,7.159167689018528e-06,2.956216901782402e-05,0.014270959141499303,0.014259372015019745
8192,2033,2024-02-06 19:15:00+00:00,D_07,7,detail,320,0.2222222222222222,3.906154408827165e-06,2.1836334155686132e-05,0.007786459598406477,0.007780137480089121
8192,2033,2024-02-06 19:15:00+00:00,D_08,8,detail,640,0.4444444444444444,9.933288510584807e-07,1.1011628547311914e-05,0.001980084286791084,0.0019784765821621417
8192,2033,2024-02-06 19:15:00+00:00,D_09,9,detail,1280,0.8888888888888888,1.4937732307497102e-06,1.3503531578137319e-05,0.002977661324429323,0.0029752436496229308
8192,2033,2024-02-06 19:15:00+00:00,A_09,9,approximation,2560,1.7777777777777777,4.0764744089056626e-07,7.054193823488032e-06,,0.0008119374713831085
8192,2034,2024-02-07 19:15:00+00:00,D_01,1,detail,5,0.003472222222222222,0.0002451101775101513,0.00017297594042407934,0.49386912460181415,0.492917437208647
8192,2034,2024-02-07 19:15:00+00:00,D_02,2,detail,10,0.006944444444444444,0.0001339184184172805,0.00012785719841175617,0.2698303789081245,0.2693104148992235
8192,2034,2024-02-07 19:15:00+00:00,D_03,3,detail,20,0.013888888888888888,5.472786625747471e-05,8.173522946996689e-05,0.11027042481246951,0.11005793334882957
8192,2034,2024-02-07 19:15:00+00:00,D_04,4,detail,40,0.027777777777777776,3.5982018644851554e-05,6.627470301976355e-05,0.07249967435074386,0.07235996724485026
8192,2034,2024-02-07 19:15:00+00:00,D_05,5,detail,80,0.05555555555555555,1.4239679094634608e-05,4.169223041505172e-05,0.028691333507710803,0.02863604521566692
8192,2034,2024-02-07 19:15:00+00:00,D_06,6,detail,160,0.1111111111111111,5.361712661990758e-06,2.5583313706094032e-05,0.010803241079755537,0.010782423199412767
8192,2034,2024-02-07 19:15:00+00:00,D_07,7,detail,320,0.2222222222222222,3.7967933792732846e-06,2.1528487041727313e-05,0.007650106746130532,0.007635364965800479
8192,2034,2024-02-07 19:15:00+00:00,D_08,8,detail,640,0.4444444444444444,2.2922433821736387e-06,1.6727667679266975e-05,0.004618609655576263,0.004609709579899907
8192,2034,2024-02-07 19:15:00+00:00,D_09,9,detail,1280,0.8888888888888888,8.770253626525254e-07,1.0346920319081403e-05,0.0017671063376748313,0.0017637011180727622
8192,2034,2024-02-07 19:15:00+00:00,A_09,9,approximation,2560,1.7777777777777777,9.582296457045028e-07,1.0815331354050737e-05,,0.001927003219596835
8192,2035,2024-02-08 19:15:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00023730584626744183,0.00017019987900096633,0.4912007198187982,0.49065759641860823
8192,2035,2024-02-08 19:15:00+00:00,D_02,2,detail,10,0.006944444444444444,0.00013056261599257032,0.00012624507647837423,0.27025230084175467,0.2699534813518393
8192,2035,2024-02-08 19:15:00+00:00,D_03,3,detail,20,0.013888888888888888,5.382451139414211e-05,8.10578492562117e-05,0.11141166202412718,0.11128847352244567
8192,2035,2024-02-08 19:15:00+00:00,D_04,4,detail,40,0.027777777777777776,3.4463896900520296e-05,6.486153455334134e-05,0.07133701605571872,0.07125813831560898
8192,2035,2024-02-08 19:15:00+00:00,D_05,5,detail,80,0.05555555555555555,1.4323833914499915e-05,4.181524700562108e-05,0.029648985223220726,0.02961620217340647
8192,2035,2024-02-08 19:15:00+00:00,D_06,6,detail,160,0.1111111111111111,6.649426670044925e-06,2.84903069754999e-05,0.013763686053597669,0.013748467468471541
8192,2035,2024-02-08 19:15:00+00:00,D_07,7,detail,320,0.2222222222222222,2.6242289002072165e-06,1.7898056931405327e-05,0.005431906314260623,0.005425900224880292
8192,2035,2024-02-08 19:15:00+00:00,D_08,8,detail,640,0.4444444444444444,2.098575332424602e-06,1.6005428661359325e-05,0.004343853006972319,0.004339049984256997
8192,2035,2024-02-08 19:15:00+00:00,D_09,9,detail,1280,0.8888888888888888,1.2608645325603897e-06,1.2406213262305835e-05,0.0026098706615498525,0.002606984912872041
8192,2035,2024-02-08 19:15:00+00:00,A_09,9,approximation,2560,1.7777777777777777,5.347729487895516e-07,8.079597822620075e-06,,0.0011057056276104588
8192,2036,2024-02-09 19:15:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00023569869222259536,0.0001696225604554227,0.4937743358154461,0.49312091104811223
8192,2036,2024-02-09 19:15:00+00:00,D_02,2,detail,10,0.006944444444444444,0.00012984169904329176,0.00012589605544950793,0.27201041338702964,0.27165045474157623
8192,2036,2024-02-09 19:15:00+00:00,D_03,3,detail,20,0.013888888888888888,5.2611451852037735e-05,8.0139231145906e-05,0.11021777189154826,0.11007191777007928
8192,2036,2024-02-09 19:15:00+00:00,D_04,4,detail,40,0.027777777777777776,3.355856328829924e-05,6.400393978227993e-05,0.07030313635746191,0.07021010233931807
8192,2036,2024-02-09 19:15:00+00:00,D_05,5,detail,80,0.05555555555555555,1.322539730436141e-05,4.017994999847629e-05,0.027706397979031343,0.02766973336254574
8192,2036,2024-02-09 19:15:00+00:00,D_06,6,detail,160,0.1111111111111111,5.512289820151983e-06,2.594006439730868e-05,0.011547909829712924,0.011532628172189734
8192,2036,2024-02-09 19:15:00+00:00,D_07,7,detail,320,0.2222222222222222,4.981631052490741e-06,2.465987143797081e-05,0.010436212186948263,0.010422401668609268
8192,2036,2024-02-09 19:15:00+00:00,D_08,8,detail,640,0.4444444444444444,1.4458399918710678e-06,1.3285109695922677e-05,0.003028946299826378,0.0030249380142844365
8192,2036,2024-02-09 19:15:00+00:00,D_09,9,detail,1280,0.8888888888888888,4.653483205650228e-07,7.536923438162452e-06,0.0009748762529951779,0.0009735861732105721
8192,2036,2024-02-09 19:15:00+00:00,A_09,9,approximation,2560,1.7777777777777777,6.325150038452613e-07,8.786996311614666e-06,,0.0013233267100744414
8192,2037,2024-02-12 19:20:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00023314541529935234,0.00016870131506166222,0.49685742776674247,0.49655760416654354
8192,2037,2024-02-12 19:20:00+00:00,D_02,2,detail,10,0.006944444444444444,0.00012835711911767244,0.00012517425311258702,0.27354253549644325,0.2733774690141553
8192,2037,2024-02-12 19:20:00+00:00,D_03,3,detail,20,0.013888888888888888,5.024741232696549e-05,7.831805235748032e-05,0.10708252619360144,0.1070179083239118
8192,2037,2024-02-12 19:20:00+00:00,D_04,4,detail,40,0.027777777777777776,3.2305249774229575e-05,6.279738796582832e-05,0.06884588867242647,0.06880434431574162
8192,2037,2024-02-12 19:20:00+00:00,D_05,5,detail,80,0.05555555555555555,1.3017314811297572e-05,3.986261013689361e-05,0.02774126844942165,0.027724528260957577
8192,2037,2024-02-12 19:20:00+00:00,D_06,6,detail,160,0.1111111111111111,6.37700201894662e-06,2.79005847477422e-05,0.013590062733718886,0.01358186194752139
8192,2037,2024-02-12 19:20:00+00:00,D_07,7,detail,320,0.2222222222222222,3.857883061971567e-06,2.170099055258368e-05,0.008221554999633751,0.008216593785246147
8192,2037,2024-02-12 19:20:00+00:00,D_08,8,detail,640,0.4444444444444444,1.6593799793542991e-06,1.4232393777436838e-05,0.0035363134512896325,0.0035341794986280747
8192,2037,2024-02-12 19:20:00+00:00,D_09,9,detail,1280,0.8888888888888888,2.732958524351155e-07,5.775925043809731e-06,0.0005824222367224389,0.0005820707799018477
8192,2037,2024-02-12 19:20:00+00:00,A_09,9,approximation,2560,1.7777777777777777,2.833291578595546e-07,5.880993014812861e-06,,0.0006034399073926618
8192,2038,2024-02-13 19:20:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00024360186979069756,0.0001724429075692438,0.49196379817997665,0.49135134628898897
8192,2038,2024-02-13 19:20:00+00:00,D_02,2,detail,10,0.006944444444444444,0.00013241198994355587,0.00012713604127530763,0.26741135260238547,0.2670784488619501
8192,2038,2024-02-13 19:20:00+00:00,D_03,3,detail,20,0.013888888888888888,5.410842376046914e-05,8.127134917867977e-05,0.10927414346040709,0.10913810671126828
8192,2038,2024-02-13 19:20:00+00:00,D_04,4,detail,40,0.027777777777777776,3.718570444483557e-05,6.73741089893864e-05,0.07509802947078177,0.07500453899378125
8192,2038,2024-02-13 19:20:00+00:00,D_05,5,detail,80,0.05555555555555555,1.47651575374513e-05,4.245453326452207e-05,0.02981883098471866,0.029781709148739677
8192,2038,2024-02-13 19:20:00+00:00,D_06,6,detail,160,0.1111111111111111,6.443849684414795e-06,2.804643907307201e-05,0.013013614256611936,0.012997413445313357
8192,2038,2024-02-13 19:20:00+00:00,D_07,7,detail,320,0.2222222222222222,3.5443370141112403e-06,2.0800440546245074e-05,0.007157931509270498,0.007149020510728266
8192,2038,2024-02-13 19:20:00+00:00,D_08,8,detail,640,0.4444444444444444,2.242241942305407e-06,1.654421876662141e-05,0.004528298010695894,0.0045226606758150215
8192,2038,2024-02-13 19:20:00+00:00,D_09,9,detail,1280,0.8888888888888888,8.586119859015334e-07,1.0237725989459074e-05,0.0017340015251520922,0.0017318428449463862
8192,2038,2024-02-13 19:20:00+00:00,A_09,9,approximation,2560,1.7777777777777777,6.172019666075231e-07,8.679979086345479e-06,,0.0012449125184686854
8192,2039,2024-02-14 19:20:00+00:00,D_01,1,detail,5,0.003472222222222222,0.0002404241601210916,0.00017131448379670554,0.48853615400826,0.487966464288032
8192,2039,2024-02-14 19:20:00+00:00,D_02,2,detail,10,0.006944444444444444,0.00013315942400234082,0.000127494362621591,0.2705767708174345,0.27026124697420917
8192,2039,2024-02-14 19:20:00+00:00,D_03,3,detail,20,0.013888888888888888,5.3713474308494735e-05,8.097419708955856e-05,0.109144497557471,0.10901722243613599
8192,2039,2024-02-14 19:20:00+00:00,D_04,4,detail,40,0.027777777777777776,3.72465930630139e-05,6.74292462864775e-05,0.07568418796077245,0.07559593143459459
8192,2039,2024-02-14 19:20:00+00:00,D_05,5,detail,80,0.05555555555555555,1.4581932965937038e-05,4.219029644368461e-05,0.029630139689776517,0.02959558751620309
8192,2039,2024-02-14 19:20:00+00:00,D_06,6,detail,160,0.1111111111111111,7.2681220162807035e-06,2.9786270760461363e-05,0.014768650433917188,0.01475142847753829
8192,2039,2024-02-14 19:20:00+00:00,D_07,7,detail,320,0.2222222222222222,2.7016245425725773e-06,1.8160070268848194e-05,0.005489636577862985,0.005483235026001291
8192,2039,2024-02-14 19:20:00+00:00,D_08,8,detail,640,0.4444444444444444,2.5043673944040193e-06,1.7484533463884856e-05,0.005088814761667938,0.005082880614452667
8192,2039,2024-02-14 19:20:00+00:00,D_09,9,detail,1280,0.8888888888888888,5.320673692145986e-07,8.059133330022462e-06,0.001081148192837504,0.0010798874488650277
8192,2039,2024-02-14 19:20:00+00:00,A_09,9,approximation,2560,1.7777777777777777,5.745526147447594e-07,8.374712964011656e-06,,0.0011661157839679556
8192,2040,2024-02-15 19:20:00+00:00,D_01,1,detail,5,0.003472222222222222,0.0002251864272234843,0.0001657967959338456,0.4855374679583219,0.4851832632968588
8192,2040,2024-02-15 19:20:00+00:00,D_02,2,detail,10,0.006944444444444444,0.0001252614229883262,0.00012365557427135933,0.2700833922385954,0.26988636357895984
